Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2019-06-18 00:00:00,BUTTER (CASH SETTLED) ,887,3457,41,55,-2570,4344,8346
2018-11-20 00:00:00,BUTTER (CASH SETTLED) ,250,1756,57,301,-1506,2006,7153
2018-09-04 00:00:00,BUTTER (CASH SETTLED) ,962,1057,-188,-101,-95,2019,5819
2018-09-11 00:00:00,BUTTER (CASH SETTLED) ,978,1221,16,164,-243,2199,6378
2018-09-18 00:00:00,BUTTER (CASH SETTLED) ,944,1203,-34,-18,-259,2147,6502
2018-09-29 00:00:00,BUTTER (CASH SETTLED) ,853,1184,-91,-19,-331,2037,6605
2018-08-07 00:00:00,BUTTER (CASH SETTLED) ,1238,1213,-120,-121,25,2451,6207
2018-08-14 00:00:00,BUTTER (CASH SETTLED) ,1250,1020,12,-193,230,2270,6497
2018-08-21 00:00:00,BUTTER (CASH SETTLED) ,1141,1283,-109,263,-142,2424,6836
2018-08-28 00:00:00,BUTTER (CASH SETTLED) ,1150,1158,9,-125,-8,2308,6880
2018-07-03 00:00:00,BUTTER (CASH SETTLED) ,1170,1278,73,-50,-108,2448,8035
2018-07-10 00:00:00,BUTTER (CASH SETTLED) ,1149,1171,-21,-107,-22,2320,6943
2018-07-17 00:00:00,BUTTER (CASH SETTLED) ,1167,1232,18,61,-65,2399,7195
2018-06-12 00:00:00,BUTTER (CASH SETTLED) ,759,897,-9,10,-138,1656,6162
2018-06-19 00:00:00,BUTTER (CASH SETTLED) ,1012,1082,253,185,-70,2094,7066
2018-06-26 00:00:00,BUTTER (CASH SETTLED) ,1097,1328,85,246,-231,2425,7571
2018-05-22 00:00:00,BUTTER (CASH SETTLED) ,679,1158,-21,-4,-479,1837,6960
2018-03-06 00:00:00,BUTTER (CASH SETTLED) ,480,1230,-49,-315,-750,1710,7121
2018-03-13 00:00:00,BUTTER (CASH SETTLED) ,507,1391,27,161,-884,1898,7282
2018-03-20 00:00:00,BUTTER (CASH SETTLED) ,549,1447,42,56,-898,1996,7552
2018-03-27 00:00:00,BUTTER (CASH SETTLED) ,567,1438,18,-9,-871,2005,7668
2018-02-06 00:00:00,BUTTER (CASH SETTLED) ,539,1705,-14,-233,-1166,2244,7214
2018-02-13 00:00:00,BUTTER (CASH SETTLED) ,518,1548,-21,-157,-1030,2066,7830
2018-02-20 00:00:00,BUTTER (CASH SETTLED) ,529,1472,11,-76,-943,2001,7931
2018-02-27 00:00:00,BUTTER (CASH SETTLED) ,529,1545,0,73,-1016,2074,8107
2018-01-02 00:00:00,BUTTER (CASH SETTLED) ,474,1367,43,8,-893,1841,5720
2018-01-09 00:00:00,BUTTER (CASH SETTLED) ,519,1429,45,62,-910,1948,5462
2018-01-16 00:00:00,BUTTER (CASH SETTLED) ,519,1543,0,114,-1024,2062,6342
2018-01-23 00:00:00,BUTTER (CASH SETTLED) ,585,1823,66,280,-1238,2408,6858
2018-01-30 00:00:00,BUTTER (CASH SETTLED) ,553,1938,-32,115,-1385,2491,7208
2017-12-05 00:00:00,BUTTER (CASH SETTLED) ,305,961,37,68,-656,1266,4686
2017-12-12 00:00:00,BUTTER (CASH SETTLED) ,354,972,49,11,-618,1326,4847
2017-12-19 00:00:00,BUTTER (CASH SETTLED) ,353,1149,-1,177,-796,1502,5131
2017-12-26 00:00:00,BUTTER (CASH SETTLED) ,431,1359,78,210,-928,1790,5543
2017-11-07 00:00:00,BUTTER (CASH SETTLED) ,75,675,-44,88,-600,750,5292
2017-11-14 00:00:00,BUTTER (CASH SETTLED) ,73,770,-2,95,-697,843,5616
2017-11-21 00:00:00,BUTTER (CASH SETTLED) ,230,819,157,49,-589,1049,5710
2017-11-28 00:00:00,BUTTER (CASH SETTLED) ,268,893,38,74,-625,1161,5842
2017-10-03 00:00:00,BUTTER (CASH SETTLED) ,219,584,41,2,-365,803,6211
2017-10-10 00:00:00,BUTTER (CASH SETTLED) ,112,633,-107,49,-521,745,5200
2017-10-17 00:00:00,BUTTER (CASH SETTLED) ,120,653,8,20,-533,773,5240
2017-10-24 00:00:00,BUTTER (CASH SETTLED) ,80,623,-40,-30,-543,703,5497
2017-10-31 00:00:00,BUTTER (CASH SETTLED) ,119,587,39,-36,-468,706,5840
2017-09-05 00:00:00,BUTTER (CASH SETTLED) ,237,568,-7,-58,-331,805,5354
2017-09-12 00:00:00,BUTTER (CASH SETTLED) ,200,557,-37,-11,-357,757,5615
2017-09-19 00:00:00,BUTTER (CASH SETTLED) ,217,575,17,18,-358,792,5790
2017-09-26 00:00:00,BUTTER (CASH SETTLED) ,178,582,-39,7,-404,760,5997
2017-08-01 00:00:00,BUTTER (CASH SETTLED) ,400,863,68,-14,-463,1263,5945
2017-08-08 00:00:00,BUTTER (CASH SETTLED) ,411,735,11,-128,-324,1146,5064
2017-08-15 00:00:00,BUTTER (CASH SETTLED) ,430,690,19,-45,-260,1120,5373
2017-08-22 00:00:00,BUTTER (CASH SETTLED) ,328,624,-102,-66,-296,952,5846
2017-08-29 00:00:00,BUTTER (CASH SETTLED) ,244,626,-84,2,-382,870,6046
2017-07-03 00:00:00,BUTTER (CASH SETTLED) ,465,678,15,-141,-213,1143,5244
2017-07-11 00:00:00,BUTTER (CASH SETTLED) ,409,769,-56,91,-360,1178,5343
2017-07-18 00:00:00,BUTTER (CASH SETTLED) ,391,817,-18,48,-426,1208,5727
2017-07-25 00:00:00,BUTTER (CASH SETTLED) ,332,877,-59,60,-545,1209,5895
2017-06-06 00:00:00,BUTTER (CASH SETTLED) ,489,818,148,-204,-329,1307,5602
2017-06-13 00:00:00,BUTTER (CASH SETTLED) ,469,793,-20,-25,-324,1262,5806
2017-06-20 00:00:00,BUTTER (CASH SETTLED) ,482,931,13,138,-449,1413,5986
2017-06-27 00:00:00,BUTTER (CASH SETTLED) ,450,819,-32,-112,-369,1269,6005
2017-05-02 00:00:00,BUTTER (CASH SETTLED) ,278,1029,4,-54,-751,1307,6468
2017-05-09 00:00:00,BUTTER (CASH SETTLED) ,196,869,-82,-160,-673,1065,5669
2017-05-16 00:00:00,BUTTER (CASH SETTLED) ,289,850,93,-19,-561,1139,5913
2017-05-23 00:00:00,BUTTER (CASH SETTLED) ,274,974,-15,124,-700,1248,6088
2017-05-30 00:00:00,BUTTER (CASH SETTLED) ,341,1022,67,48,-681,1363,6208
2017-04-04 00:00:00,BUTTER (CASH SETTLED) ,325,1124,10,-65,-799,1449,6501
2017-04-11 00:00:00,BUTTER (CASH SETTLED) ,281,1156,-44,32,-875,1437,5963
2017-04-18 00:00:00,BUTTER (CASH SETTLED) ,257,1145,-24,-11,-888,1402,6222
2017-04-25 00:00:00,BUTTER (CASH SETTLED) ,274,1083,17,-62,-809,1357,6353
2017-03-07 00:00:00,BUTTER (CASH SETTLED) ,1341,1256,-159,-158,85,2597,5107
2017-03-14 00:00:00,BUTTER (CASH SETTLED) ,1497,1156,156,-100,341,2653,5420
2017-03-21 00:00:00,BUTTER (CASH SETTLED) ,1674,1181,177,25,493,2855,5934
2017-03-28 00:00:00,BUTTER (CASH SETTLED) ,315,1189,-1359,8,-874,1504,6173
2017-02-14 00:00:00,BUTTER (CASH SETTLED) ,1384,1710,67,-60,-326,3094,5114
2017-02-21 00:00:00,BUTTER (CASH SETTLED) ,1417,1528,33,-182,-111,2945,5308
2017-02-28 00:00:00,BUTTER (CASH SETTLED) ,1500,1414,83,-114,86,2914,5565
2021-07-13," 
BUTTER (CASH SETTLED) ",0,1087,0,-1,-1087,1087,7992
2021-07-06," 
BUTTER (CASH SETTLED) ",0,1088,0,-172,-1088,1088,7736
2021-06-01," 
BUTTER (CASH SETTLED) ",27,1325,-1,120,-1298,1352,8967
2021-06-08," 
BUTTER (CASH SETTLED) ",32,1071,5,-254,-1039,1103,7981
2021-06-15," 
BUTTER (CASH SETTLED) ",10,1074,-22,3,-1064,1084,8324
2021-06-22," 
BUTTER (CASH SETTLED) ",0,1272,-10,198,-1272,1272,8761
2021-06-29," 
BUTTER (CASH SETTLED) ",0,1260,0,-12,-1260,1260,8802
2021-05-04," 
BUTTER (CASH SETTLED) ",13,1392,-2,69,-1379,1405,9173
2021-05-11," 
BUTTER (CASH SETTLED) ",57,1254,44,-138,-1197,1311,8433
2021-05-18," 
BUTTER (CASH SETTLED) ",69,1190,12,-64,-1121,1259,8534
2021-05-25," 
BUTTER (CASH SETTLED) ",28,1205,-41,15,-1177,1233,8828
2021-04-06," 
BUTTER (CASH SETTLED) ",0,1238,0,-142,-1238,1238,8498
2021-04-13," 
BUTTER (CASH SETTLED) ",7,1299,7,61,-1292,1306,8685
2021-04-20," 
BUTTER (CASH SETTLED) ",39,1293,32,-6,-1254,1332,8790
2021-04-27," 
BUTTER (CASH SETTLED) ",15,1323,-24,30,-1308,1338,8892
2021-03-02," 
BUTTER (CASH SETTLED) ",24,943,-62,-18,-919,967,9878
2021-03-09," 
BUTTER (CASH SETTLED) ",7,1235,-17,292,-1228,1242,8910
2021-03-16," 
BUTTER (CASH SETTLED) ",39,1379,32,144,-1340,1418,9184
2021-03-23," 
BUTTER (CASH SETTLED) ",13,1404,-26,25,-1391,1417,9322
2021-03-30," 
BUTTER (CASH SETTLED) ",0,1380,-13,-24,-1380,1380,9385
2021-02-02," 
BUTTER (CASH SETTLED) ",124,839,6,-168,-715,963,10216
2021-02-09," 
BUTTER (CASH SETTLED) ",107,940,-17,101,-833,1047,9372
2021-02-16," 
BUTTER (CASH SETTLED) ",116,938,9,-2,-822,1054,9487
2021-02-23," 
BUTTER (CASH SETTLED) ",86,961,-30,23,-875,1047,9711
2021-01-05," 
BUTTER (CASH SETTLED) ",125,564,-39,-71,-439,689,7641
2021-01-12," 
BUTTER (CASH SETTLED) ",133,609,8,45,-476,742,8085
2021-01-19," 
BUTTER (CASH SETTLED) ",144,881,11,272,-737,1025,8742
2021-01-26," 
BUTTER (CASH SETTLED) ",118,1007,-26,126,-889,1125,9522
2020-12-01," 
BUTTER (CASH SETTLED) ",465,535,-10,13,-70,1000,8976
2020-12-08," 
BUTTER (CASH SETTLED) ",262,430,-203,-105,-168,692,7312
2020-12-15," 
BUTTER (CASH SETTLED) ",183,494,-79,64,-311,677,7930
2020-12-21," 
BUTTER (CASH SETTLED) ",208,581,25,87,-373,789,8395
2020-12-29," 
BUTTER (CASH SETTLED) ",164,635,-44,54,-471,799,9022
2020-11-03," 
BUTTER (CASH SETTLED) ",425,594,-66,-9,-169,1019,9361
2020-11-10," 
BUTTER (CASH SETTLED) ",373,491,-52,-103,-118,864,7732
2020-11-17," 
BUTTER (CASH SETTLED) ",388,503,15,12,-115,891,8042
2020-11-24," 
BUTTER (CASH SETTLED) ",475,522,87,19,-47,997,8751
2020-10-06," 
BUTTER (CASH SETTLED) ",553,1451,-27,-181,-898,2004,7663
2020-10-13," 
BUTTER (CASH SETTLED) ",546,1257,-7,-194,-711,1803,8098
2020-10-20," 
BUTTER (CASH SETTLED) ",498,598,-48,-659,-100,1096,8484
2020-10-27," 
BUTTER (CASH SETTLED) ",491,603,-7,5,-112,1094,8796
2020-09-01," 
BUTTER (CASH SETTLED) ",629,1470,140,166,-841,2099,9857
2020-09-08," 
BUTTER (CASH SETTLED) ",628,1579,-1,109,-951,2207,8340
2020-09-15," 
BUTTER (CASH SETTLED) ",639,1509,11,-70,-870,2148,8491
2020-09-22," 
BUTTER (CASH SETTLED) ",591,1617,-48,108,-1026,2208,8900
2020-09-29," 
BUTTER (CASH SETTLED) ",580,1632,-11,15,-1052,2212,9130
2020-08-04," 
BUTTER (CASH SETTLED) ",897,722,41,39,175,1619,9959
2020-08-11," 
BUTTER (CASH SETTLED) ",516,575,-381,-147,-59,1091,8724
2020-08-18," 
BUTTER (CASH SETTLED) ",543,1177,27,602,-634,1720,9019
2020-08-25," 
BUTTER (CASH SETTLED) ",489,1304,-54,127,-815,1793,9500
2020-07-07," 
BUTTER (CASH SETTLED) ",671,720,-241,-285,-49,1391,8990
2020-07-14," 
BUTTER (CASH SETTLED) ",683,691,12,-29,-8,1374,9111
2020-07-21," 
BUTTER (CASH SETTLED) ",755,693,72,2,62,1448,9615
2020-07-28," 
BUTTER (CASH SETTLED) ",856,683,101,-10,173,1539,9720
2020-06-02," 
BUTTER (CASH SETTLED) ",788,1259,36,8,-471,2047,10422
2020-06-09," 
BUTTER (CASH SETTLED) ",992,952,204,-307,40,1944,9668
2020-06-16," 
BUTTER (CASH SETTLED) ",984,1090,-8,138,-106,2074,9967
2020-06-23," 
BUTTER (CASH SETTLED) ",988,1098,4,8,-110,2086,10174
2020-06-30," 
BUTTER (CASH SETTLED) ",912,1005,-76,-93,-93,1917,10356
2020-05-05," 
BUTTER (CASH SETTLED) ",798,1353,42,-312,-555,2151,9819
2020-05-12," 
BUTTER (CASH SETTLED) ",796,1186,-2,-167,-390,1982,10207
2020-05-19," 
BUTTER (CASH SETTLED) ",806,1199,10,13,-393,2005,10337
2020-05-26," 
BUTTER (CASH SETTLED) ",752,1251,-54,52,-499,2003,10410
2020-04-07," 
BUTTER (CASH SETTLED) ",453,1972,441,-200,-1519,2425,10773
2020-04-14," 
BUTTER (CASH SETTLED) ",585,1924,132,-48,-1339,2509,11160
2020-04-21," 
BUTTER (CASH SETTLED) ",650,1783,65,-141,-1133,2433,11455
2020-04-28," 
BUTTER (CASH SETTLED) ",756,1665,106,-118,-909,2421,11299
2020-03-03," 
BUTTER (CASH SETTLED) ",0,3450,0,-488,-3450,3450,11853
2020-03-10," 
BUTTER (CASH SETTLED) ",0,2600,0,-850,-2600,2600,10844
2020-03-17," 
BUTTER (CASH SETTLED) ",0,2473,0,-127,-2473,2473,11597
2020-03-24," 
BUTTER (CASH SETTLED) ",129,2338,129,-135,-2209,2467,12098
2020-03-31," 
BUTTER (CASH SETTLED) ",12,2172,-117,-166,-2160,2184,11918
2020-02-04," 
BUTTER (CASH SETTLED) ",0,4393,0,-1,-4393,4393,11852
2020-02-11," 
BUTTER (CASH SETTLED) ",1,4072,1,-321,-4071,4073,11078
2020-02-18," 
BUTTER (CASH SETTLED) ",0,3966,-1,-106,-3966,3966,11491
2020-02-25," 
BUTTER (CASH SETTLED) ",0,3938,0,-28,-3938,3938,11846
2020-01-07," 
BUTTER (CASH SETTLED) ",0,3458,0,-282,-3458,3458,9591
2020-01-14," 
BUTTER (CASH SETTLED) ",0,3490,0,32,-3490,3490,10236
2020-01-21," 
BUTTER (CASH SETTLED) ",0,3938,0,448,-3938,3938,10889
2020-01-28," 
BUTTER (CASH SETTLED) ",0,4394,0,456,-4394,4394,11552
2019-12-03," 
BUTTER (CASH SETTLED) ",0,2900,0,-44,-2900,2900,9953
2019-12-10," 
BUTTER (CASH SETTLED) ",0,2995,0,95,-2995,2995,9200
2019-12-17," 
BUTTER (CASH SETTLED) ",0,3573,0,578,-3573,3573,9861
2019-12-31," 
BUTTER (CASH SETTLED) ",0,3740,0,-81,-3740,3740,10203
2019-11-05," 
BUTTER (CASH SETTLED) ",154,2426,-36,-276,-2272,2580,8365
2019-11-12," 
BUTTER (CASH SETTLED) ",142,2709,-12,283,-2567,2851,8950
2019-11-19," 
BUTTER (CASH SETTLED) ",0,2914,-142,205,-2914,2914,9427
2019-11-26," 
BUTTER (CASH SETTLED) ",0,2944,0,30,-2944,2944,9690
2019-10-01," 
BUTTER (CASH SETTLED) ",286,2871,95,193,-2585,3157,8337
2019-10-08," 
BUTTER (CASH SETTLED) ",212,2832,-74,-39,-2620,3044,7869
2019-10-15," 
BUTTER (CASH SETTLED) ",49,2731,-163,-101,-2682,2780,8244
2019-10-22," 
BUTTER (CASH SETTLED) ",148,2810,99,79,-2662,2958,8913
2019-10-29," 
BUTTER (CASH SETTLED) ",190,2702,42,-108,-2512,2892,9228
2019-09-03," 
BUTTER (CASH SETTLED) ",471,2766,-68,-140,-2295,3237,8974
2019-09-10," 
BUTTER (CASH SETTLED) ",241,2563,-230,-203,-2322,2804,7834
2019-09-17," 
BUTTER (CASH SETTLED) ",197,2529,-44,-34,-2332,2726,7820
2019-09-24," 
BUTTER (CASH SETTLED) ",191,2678,-6,149,-2487,2869,7934
2019-08-06," 
BUTTER (CASH SETTLED) ",732,2332,-260,-401,-1600,3064,7504
2019-08-13," 
BUTTER (CASH SETTLED) ",768,2585,36,253,-1817,3353,8047
2019-08-20," 
BUTTER (CASH SETTLED) ",619,2674,-149,89,-2055,3293,8324
2019-08-27," 
BUTTER (CASH SETTLED) ",539,2906,-80,232,-2367,3445,8881
2019-07-02," 
BUTTER (CASH SETTLED) ",932,3488,-23,-25,-2556,4420,8590
2019-07-09," 
BUTTER (CASH SETTLED) ",952,2609,20,-879,-1657,3561,7519
2019-07-16," 
BUTTER (CASH SETTLED) ",1042,2633,90,24,-1591,3675,7809
2019-07-23," 
BUTTER (CASH SETTLED) ",994,2561,-48,-72,-1567,3555,7998
2019-07-30," 
BUTTER (CASH SETTLED) ",992,2733,-2,172,-1741,3725,8599
2019-06-04," 
BUTTER (CASH SETTLED) ",988,3883,23,145,-2895,4871,9217
2019-06-11," 
BUTTER (CASH SETTLED) ",846,3402,-142,-481,-2556,4248,8176
2019-06-25," 
BUTTER (CASH SETTLED) ",955,3513,68,56,-2558,4468,8516
2019-05-07," 
BUTTER (CASH SETTLED) ",660,3282,-174,-379,-2622,3942,7595
2019-05-14," 
BUTTER (CASH SETTLED) ",696,3485,36,203,-2789,4181,7945
2019-05-21," 
BUTTER (CASH SETTLED) ",889,3637,193,152,-2748,4526,8341
2019-05-28," 
BUTTER (CASH SETTLED) ",965,3738,76,101,-2773,4703,8608
2019-04-02," 
BUTTER (CASH SETTLED) ",645,4187,15,41,-3542,4832,8862
2019-04-09," 
BUTTER (CASH SETTLED) ",572,3303,-73,-884,-2731,3875,7713
2019-04-16," 
BUTTER (CASH SETTLED) ",659,3400,87,97,-2741,4059,7877
2019-04-23," 
BUTTER (CASH SETTLED) ",710,3623,51,223,-2913,4333,8309
2019-04-30," 
BUTTER (CASH SETTLED) ",834,3661,124,38,-2827,4495,8642
2019-03-05," 
BUTTER (CASH SETTLED) ",632,3870,34,-563,-3238,4502,7634
2019-03-12," 
BUTTER (CASH SETTLED) ",622,3889,-10,19,-3267,4511,7977
2019-03-19," 
BUTTER (CASH SETTLED) ",614,4047,-8,158,-3433,4661,8147
2019-03-26," 
BUTTER (CASH SETTLED) ",630,4146,16,99,-3516,4776,8514
2019-02-05," 
BUTTER (CASH SETTLED) ",525,4116,-44,-425,-3591,4641,7754
2019-02-12," 
BUTTER (CASH SETTLED) ",572,4212,47,96,-3640,4784,7999
2019-02-19," 
BUTTER (CASH SETTLED) ",591,4304,19,92,-3713,4895,8181
2019-02-26," 
BUTTER (CASH SETTLED) ",598,4433,7,129,-3835,5031,8498
2019-01-08," 
BUTTER (CASH SETTLED) ",304,3500,9,247,-3196,3804,7048
2019-01-15," 
BUTTER (CASH SETTLED) ",377,3837,73,337,-3460,4214,7475
2019-01-22," 
BUTTER (CASH SETTLED) ",519,4130,142,293,-3611,4649,7903
2019-01-29," 
BUTTER (CASH SETTLED) ",569,4541,50,411,-3972,5110,8528
2018-12-04,"
  
 
BUTTER (CASH SETTLED) ",335,2238,-10,91,-1903,2573,7361
2018-12-11,"
  
 
BUTTER (CASH SETTLED) ",212,2523,-123,285,-2311,2735,6695
2018-12-18,"
  
 
BUTTER (CASH SETTLED) ",234,2839,22,316,-2605,3073,7022
2018-12-24," 
BUTTER (CASH SETTLED) ",292,3185,58,346,-2893,3477,7559
2018-12-31," 
BUTTER (CASH SETTLED) ",295,3253,3,68,-2958,3548,7616
2018-11-06,"
  
 
BUTTER (CASH SETTLED) ",366,1343,-419,9,-977,1709,6185
2018-11-13,"
  
 
BUTTER (CASH SETTLED) ",193,1455,-173,112,-1262,1648,6623
2018-11-27,"
  
 
BUTTER (CASH SETTLED) ",345,2147,95,391,-1802,2492,7449
2018-10-02,"
  
 
BUTTER (CASH SETTLED) ",889,1150,36,-34,-261,2039,6716
2018-10-09,"
  
 
BUTTER (CASH SETTLED) ",727,912,-162,-238,-185,1639,5672
2018-10-16,"
  
 
BUTTER (CASH SETTLED) ",748,949,21,37,-201,1697,6397
